Job_position,Company,requirements,rating,experience,avg_yearly_sal,work_category,education_level,job_title,State,Cities
senior manager software engineering,optums,job category technology job requirement bachelor degree computer science related field equivalent least year experience professional software development least year engineering management role hand experience software architecture application development life cycle project management web application service experience developing enterprise application preferably using java spring javascript ui framework public cloud experience using data exchange format like xml json database development using rdbms sql hibernate nosql data store like mongodb use java ide intellij debugger experience practical application common oo design pattern solid principle prior experience test driven development ci cd strong devops experience coordinating release deployment production must strong problem solving analytical logical thinking skill good verbal written communication skill experience leading agile cross functional team deliver high quality scalable solution technology career optum information technology amazing power transform health care industry improve people life happening help solve problem never solved freeing information used safely securely wherever needed creating best idea easily put action help client improve quality care lower cost million best brightest work together make positive change reality place life best work sm diversity creates healthier atmosphere unitedhealth group equal employment opportunity affirmative action employer qualified applicant receive consideration employment without regard race color religion sex age national origin protected veteran status disability status sexual orientation gender identity expression marital status genetic information characteristic protected law unitedhealth group drug free workplace candidate required pas drug test beginning employment country overtime status exempt schedule full time shift day job telecommuter position year,3.4,,0.0,2,1,0,22,5
abap senior developer,fioneer india private limited,jobtitle abap developer abap abap cd odata sap fiori sap fioneer dediq munich based operative investor focusing innovative fast growing company new fsi unit sap fioneer emerging strategic partnership sap looking dynamic new colleague build develop financial solution next generation banking insurance industry vision banking insurance company future customer centric high touch lifestyle institution efficient data management state art regulation based cloud sap fioneer use agility build modern cloud focused fsi specific portfolio company offer solution financial service provider tailored address need cover operative process end end help bank insurer corporation lower need home grown solution enable new business model achieving rapid innovation low cost getting simplified operating model expectation task role developer opportunity work entire lifecycle development project customer specific sap defined includes analysis specification customer specific business requirement well design implementation maintenance case cloud service operation customer specific solution education qualification skill competency bachelor degree master degree computer science information technology similar required strong communication skill desirable work experience year relevant experience software development skill listed strong knowledge abap programming abap core data service cd modelling odata knowledge transactional banking trbk payment engine pe master contract management mcm added advantage exposure agile development methodology like scrum understanding sap ui fiori would added advantage ensure excellent quality maintain high standard process listed relevant process map work geographically distributed team seamlessly ability work effectively fast paced changing business environment flexibility adaptability must have successful role location pune india expected travel sap fioneer diversity commitment harness power innovation fioneer invests development diverse employee aspire leverage quality appreciate unique competency person brings company year,,,0.0,0,1,0,13,7
java backend engineer hybrid position,relatient llc,seeking experienced java backend engineer passionate developing solution improve healthcare join team pune expert developing executing project plan expected innovator identifying accessing new technology alternative prior implementation constantly thrive betterment must self starter key responsibility detailed orientated focus client detail make client experience exceptional possessing strong sense engineering quality taking pride code develop expected define scope feature set develop new function part team focused one many industry leading software solution designing scalable maintainable object oriented architecture producing market leading self testable deliverable skill qualification education m tech mc excellent record server side java microservices rest api spring boot unit testing junit mockito build maven gradle ci cd git devops practice jenkins database sql pl sql postgresql skill least year software development experience understands challenge building large scale multi tenant distributed system experience working java rest api spring boot must strong understanding data structure concurrency multi threading java collection jdbc experience integrating two system via apis database method plus experience writing junit integration end end test must experience working microservices plus knowledge spring boot role based security using jwt added plus experience cloud computing application implementation aws plus good understanding microservices architecture design pattern standard methodology eye towards resiliency high availability experience build deploy tool like maven jenkins ci cd pipeline willingness learn adapt new technology quick time must strong interpersonal influencing collaboration negotiation skill u radix health known relatient product development company mission make access healthcare simpler partner leading health system medical practice comprising provider across u optimize every step patient journey alerting patient needed care helping find right provider scheduling appointment across multiple channel engaging patient throughout care journey via text email chat solution reduce delay care improve communication enhance provider consumer experience recognized forbes top startup deloitte fast inc among honor rapid growth innovative technology solution energetic workplace culture office usa captive r back office support pune india employee born cloud company believe modern operational principle staying lean operating fast customer including largest healthcare system usa li hybrid pi,,,0.0,0,0,0,13,7
senior lead programmer tom clancy division,assassin creed,job description work closely game designer understand gameplay ai need work closely animation team push quality realization locomotion behavior ai agent ass technical feasibility identify technical risk based design requirement design implement feature modification improvement optimization existing code base clear structured way break complex feature int suitable task follow update implementation progress regular basis support coach programmer team relevant domain work team improve production process enforce best practice document code promote sharing team member develop ai function gameplay system according project planning requirement work closely artist drive development including ai behavior locomotionperformance quality responsible technical feasibility planning requirement assessment technical risk responsible designing implementing game ai solution systematically review existing code base optimization refactoring responsible refining complex game function task implemented step step responsible continuous maintenance technical support ai module p help team optimize workflow support team member related field provide documentation support technical solution share technology team membersqualifications experience game development online offline project equivalent industry experience strong c c skill good knowledge standard algorithm experience software design implementation various game system ai agent game object animation realization locomotion replication etc strong analytical skill ability problem solving able adapt change strong collaboration pro activity skill strong communication skill oral written english additional information bonus point console game development experience experience least one shipped game problem solving skill result oriented complete game project development experience game development related project experience experience console development project online game development experience preferred good c c foundation good engineering development ability good software system design implementation ability experience well relevant game system development use experience including limited agent behavior tree animation tree generation following pathfinding network synchronization etc good problem analysis problem solving skill strong initiative teamwork ability good communication skill english oral written,,,0.0,0,0,0,37,1222
senior software engineer oracle retail product,lululemon india tech hub,lululemon india tech hub hub key business strategy weve grown quickly since inception continued global growth market expansion one five goal believe strategic investment india tech hub support growth elevate athletic apparel shopping experience increase global talent pool current future technology need india tech hub help u work smarter faster across business value chain unlocking power data technology centre development work focus ai machine learning data science hub expand capability product system merchandising planning digital presence distribution logistics corporate system team india work extension global technology team project strategic priority job description software engineer assist developing high performing well tested thoughtfully architected software application satisfy internal business need power guest experience us algorithm data structure programming language programming paradigm create test operate sustainable client side server side software application service build extends software application varying cloud hybrid cloud premise environment ensures application designed highly available observable durable via software engineering best practice work business system analyst understand end user requirement translate pragmatic effective technical solution work closely onsite remote frontend backend operation engineer ensure deliverable well documented well tested secure resilient engages ongoing quality performance improvement ensure reliability security design release configuration management assist troubleshooting resolving production system issue bachelor degree computer science engineering equivalent year software engineering experience experience designing developing software solution strong software development fundamental including automated testing source control continuous integration addition continuous delivery deployment excellent written verbal communication skill passion solving problem strong curiosity understand thing work must have experience working oracle retail product rms resa rib hand experience building scalable technical solution involving oracle retail core module integration acknowledges presence choice every moment take personal responsibility life posse entrepreneurial spirit continuously innovates achieve great result communicates honesty kindness creates space others lead courage knowing possibility greatness bigger fear failure foster connection putting people first building trusting relationship integrates fun joy way working aka doesnt take seriously experience range year skill rms resa rib oracle retail,,,0.0,1,1,0,10,2
python developer,larsen toubro infotech limited,year development python experience developing cloud technology using databricks experience python sql plsql experience designing developing implementing complex integration end end solution middleware app level focus performance optimization ability quickly perform proof concept validating new technology approach ability exercise independent judgment creative problem solving technique highly complex environment using leading edge technology integrating diverse application system ability lead drive technology change fast paced dynamic environment phase entire software life cycle lead design sustainment data pipeline data storage expertise identifying understanding source data system mapping source system attribute target experience design automation etlelt process experience effort estimation new project proposal ongoing basis excellent communication skill across level ability communicate ease complex technical concept ability work effectively fast paced environment experience microsoft sql server similar database year,3.7,,0.0,0,0,0,10,2
fullstack engineer java node j,walmarts,walmart human led tech empowered since walmart global tech india delivers innovative solution biggest retailer world walmart leveraging emerging technology create omnichannel shopping experience customer across globe help save money live better imagine working environment one line code make life easier hundred million people put smile face thats walmart global tech team software engineer data scientist service professional within walmart world largest retailer delivering innovation improve customer shop empower million associate core philosophy walmart operating everyday low cost edlc use technology operate smarter deliver everyday low price edlp customer member job description responsibility drive design development implementation documentation build test deploy cutting edge solution scale impacting associate walmart worldwide interact walmart engineering team across geography leverage expertise contribute tech community engage product management business drive agenda set priority deliver awesome product drive success implementation applying technical skill design build enhanced process technical solution support strategic initiative work closely architect cross functional team follow established practice delivery solution meeting qcd quality cost delivery within established architectural guideline work senior leadership chart future roadmap product participate hiring build team enabling high performing agile team interact closely requirement business owner technical team within india across globe experience range year skill java microservices nodejs reactjs react native springboot,3.4,,0.0,0,0,2,10,2
senior system engineer linux administration,advance auto parts,advance auto part advance auto part inc leading automotive aftermarket part provider serf professional installer customer october advance operated store worldpac branch united state canada puerto rico u virgin island company also serf independently owned carquest branded store across location addition mexico bahamas turk caicos british virgin island advance global capability center gcc hyderabad india opened key enabler hub innovation company place talented team member provide support north american based team across variety function deliver mission passion customer passion yes job description essential duty responsibilites include following duty may assigned perform basic system administration task serve technical resource support service business partner customer provide third tier support company production system install maintain perform configuration infrastructure application upgrade application tool install patch troubleshoot resolve application problem performance tuning capacity planning participate creation entire system client server hardware network database build maintain strategic partnership peer team participate coordinate activity incident management service development service transition continual service improvement store system infrastructure service cloud automation engineer design develops deploys operates automation technology provide continuous integration ci continuous delivery cd collaborate team engineer participate call x rotation weekend work along team engineer qualification demonstrated understanding software engineering system engineering information system management information system management experience distributed environment retail equivalent experienced working within standard project management methodology proven experience handling multiple assignment using strong prioritization skill experience middleware messaging tool experience modern network experience linux system administration experienced window system administration experience vmware virtualization software experience public cloud aws azure experience automation tool terraform ansible experience automation tool salt chef etc preferable basic understanding container rehdhat openshift equilant understanding azure subscription vnet nsg rg management equivalent aws experience range year skill terraform aws gcp azure linux window,3.4,,0.0,0,0,0,23,4
lead support engineer mulesoft,tcoe,tcoe team india enable company expand internal capability digital infrastructure application data analytics operational excellence technology center excellence enable advance innovation faster pace drive digital transformation help define whats next new product solution idea improve life around world job description position summary lead microservices middleware opportunity tap curiosity collaborate innovative diverse people around world make impact leading team responsible fordesigning developing microservices apis job description responsibility lead team responsible designing developing microservices apis collaborates client architect application architecture understand operational objective purpose future system integration understands point integration different system highlight potential risk associated delivery solution collaborates functional designer developer find best solution produce detailed functional technical specification assist producing solution threat assessment associated security awareness performs application system software installation upgrade performs troubleshooting solving middleware application incident communicates application developer technical support issue resolution executes corrective maintenance middleware software executes corrective action failed automated software deployment ensures support planned infrastructure application activity performs restoration various server component manages request recover log file type file performs optimization application system load participates implementation new project related application deployment executes middleware related system activity linux unix aix microsoft window responsible immediate escalation point rest team experience required year education training required bachelor degree higher accredited university computer science mi primary skill proficiency middleware microservices technology strong communication skill leadership quality trouble shooting skill docker kubernetes kafka mulesoft experience range year skill mulesoft oracle fusion rtf run time fabric,,,0.0,0,1,0,10,2
urgent requirement hotdocs developer pune location immediate joiner,larsen toubro infotech limited,dear candidate greeting lti looking hotdocs developer pune location experience yr location pune year experience hotdocs tool document assembly software prior experience extensive knowledge hotdocs scripting template development enterprise application must good analytical logical reasoning skill ability prioritize activity deliver project time participate call meeting close action point work experienced team member conduct root cause analysis issue review new existing code perform unit testing knowledge agile methodology strong team building skill extensive knowledge microsoft word knowledge pdf editing software adobe professional nuance experience knowledge document automation tool ex contract express rocket docket ability adapt changing work environment learn new tool quickly thanks regard harshita mathur year,3.7,,0.0,0,0,0,13,7
product owner,fioneer india private limited,jobtitle product owner financial service team sap fioneer dediq munich based operative investor focusing innovative fast growing company new fsi unit sap fioneer emerging strategic partnership sap looking dynamic new colleague build develop financial solution next generation banking insurance industry vision banking insurance company future customer centric high touch lifestyle institution efficient data management state art regulation based cloud sap fioneer use agility build modern cloud focused fsi specific portfolio company offer solution financial service provider tailored address need cover operative process end end help bank insurer corporation lower need home grown solution enable new business model achieving rapid innovation low cost getting simplified operating model expectation task product owner one scrum team responsible developing rolling innovative product deliver company vision strategy responsibility include collaborate customer develop product roadmap drive new product feature translate product roadmap well defined product requirement including feature user story acceptance test criterion prioritize maintain sprint backlog assigned product play active role roll roll test activity product follow progress work address production issue sprint refine agile methodology based result client feedback education qualification skill competency required skill academic degree computer science business administration comparable qualification year relevant experience including year product owner ideally within financial service industry knowledge core banking solution financial accounting financial data management excellent communication skill practical experience agile software development process work experience looking professional year experience want work diverse multi talented team financial service development location bangalore india sap fioneer diversity commitment harness power innovation fioneer invests development diverse employee aspire leverage quality appreciate unique competency person brings company year,,,0.0,0,0,0,10,2
solution architect react native,advance auto parts,advance auto part advance auto part inc leading automotive aftermarket part provider serf professional installer customer october advance operated store worldpac branch united state canada puerto rico u virgin island company also serf independently owned carquest branded store across location addition mexico bahamas turk caicos british virgin island advance global capability center gcc hyderabad india opened key enabler hub innovation company place talented team member provide support north american based team across variety function deliver mission passion customer passion yes job description opportunity sr solution architect ecommerce part growing ecommerce transformation team aap team focused enabling best class customer experience customer online truly drive towards omnichannel experience ecommerce solution architect responsible partnering closely product team understand initiative design architect solution meet need person also responsible defining roadmap e commerce aap work closely development team act bridge product owner development team perform proof concept provided design technology develop usable component etc senior role organization along team architect help design future state technology aap primary duty responsibility include following duty may assigned building integrating information system meet company need assessing system architecture currently place working technical staff recommend solution improve resolving technical problem arise providing supervision guidance development team continually researching current emerging technology proposing change needed informing various stakeholder problem current technical solution implemented assessing business impact certain technical choice providing update stakeholder product development process cost budget work closely information technology professional within company ensure hardware available project working properly account possible project challenge constraint including risk time resource scope work closely project management team successfully monitor progress initiative project management leadership skill essential current understanding best practice regarding system security measure positive outlook meeting challenge working high level advanced understanding business analysis technique process architect need perform least hand development task required competency live value inspires motivates ensures team focused serving customer lead courage make bold timely decision deliver winning result take broad accountability achieving team goal objective analysis analyzes information managing execution delegate monitor innovation engages innovation focus service deliver service requirement collaborating collaborates others communication writes speak effectively leveraging diversity understand respect difference result orientation drive result establishing trust show integrity adaptability show resilience production operation support defines executes support procedure qualification perform job successfully individual must able perform essential duty satisfactorily requirement listed representative knowledge skill ability required reasonable accommodation may made enable individual disability perform essential function bachelor degree information technology computer science related field year related experience ecommerce mobile app development expert react native framework redux restful api development swagger openapi node j typescript git experienced mobile app development analytic algorithmic thinking general software design pattern agile software development methodology apple app store release process google play app store release process api performance end end testing relational database querying nice aws azure cloud technology terraform rxjs shell scripting e g bash linux docker non relational database document db e g mongodb time series db e g influxdb experience range year skill react native framework typescript restful api open api,3.4,,0.0,0,1,2,23,4
biztalk developer,larsen toubro infotech limited,job title biztalk developer experience yr location chennai mumbai bangalore hyderabad kolkatta pune nagpur coimbatore mandatory skill biztalk job description primary skill set strong biztalk server net skill extensive hand experience building biztalk artifact like custom pipeline component orchestration schema map hand experience wcf rest web service creation experience biztalk server r strong knowledge creating sql stored procedure experienced wcf service web service security concept strong diagnostic troubleshooting data analysis ability good experience build deployment biztalk package clustered environment experience bre bam edi sso responsibility work biztalk application development comprising biztalk r c sharp net wcf service sql server ssis prepare detailed technical documentation integration performs unit integration testing ensure reliable bug free code delivered mentor coach le experienced staff maximizes efficiency various software system implementing monitoring testing auditing new integration year,3.7,,0.0,0,0,0,23,4
senior backend developer java,advance auto parts,advance auto part advance auto part inc leading automotive aftermarket part provider serf professional installer customer october advance operated store worldpac branch united state canada puerto rico u virgin island company also serf independently owned carquest branded store across location addition mexico bahamas turk caicos british virgin island advance global capability center gcc hyderabad india opened key enabler hub innovation company place talented team member provide support north american based team across variety function deliver mission passion customer passion yes job description key responsibility work business stakeholder project manager business analyst team understand business need requirement work nimble team software engineer enterprise architect ensure solution meet business need using agile methodology fast paced environment often require take lead role entire development cycle conduct design code review heavy input throughout process requirement production deployment able shift priority needed throughout workday create technical system specification ensure documentation remains current throughout phase sdlc raise opportunity enhancement process improvement communicate timely status including potential risk issue assignment management research design define develop test document implement new service apis change existing service participate test planning development execution integration system testing learn new software tool skill needed keep technology provide mentoring development staff technical topic support maintain application utilizing required tool technology ensure application scalable operate efficiently production environment ability research issue across multiple key system database assist customer team member issue resolution problem solving participate call rotation provide system support outside normal working hour comfortable working open dynamic rapidly changing environment collaboration crucial extended hour may require peak workload special project must self motivated take initiative required skill year experience java middle tier application j ee environment within u strong familiarity api management micro service java j ee application stack strong experience working agile scrum environment experience large scale application either public facing web application application large number concurrent user experience either line store retail selling application deep technical hand experience developing rest json soap xml experience developing solution aws azure google cloud platform experience docker related container oriented technology e docker enterprise edition kubernetes etc comfortable implementing continuous integration continuous delivery process application using technology jenkins git experience test driven development including writing implementing automated unit system integration test experience relational database oracle g sql server experience nosql database including cassandra mongodb experience building micro service using spring boot experience building application work ibm mq jboss tomcat jpa hibernate working knowledge ejb experience developing deploying application linux unix aix server experience creating consuming rest api service json experience creating configuring deployment jenkins experience using unix command line bash shell python scripting automate task etc experience subversion svn git source control maven ant jira confluence grail web security experience w security eclipse based ides experience using junit gatling write automated test experience designing conducting performance stress test application analyzing leveraging result improve application throughput response time exceptional customer relationship skill including ability discover true requirement underlying feature request recommend alternative technical business approach work architect come agreed technical approach lead development effort meet aggressive timeline optimal solution ability work collaboratively lead cross functional team minimal supervision ability drive consensus within team influence outcome significant technical decision making excellent interpersonal written verbal communication skill work different business group well partner enterprise architect vendor etc level within organization demonstrated critical thinking skill extreme attention detail organization aspect system development enterprise level service apis often require every detail carefully designed developed achieve high availability reliability scalability meet user need person role often writing real time service apis critical business success strong technical vision ability understand master able prototype new technology quickly person role need able quickly understand solve unique undocumented programming problem open minded willing consider multiple option source perspective possible solution ask probing question research basis making design decision judging quality understand true reason behind request rather accepting initial thought proposed solution proactive willing contribute idea afraid ask question ability effectively plan organize prioritize multiple stream activity adapt well change demonstrated ability establish priority organize plan work satisfy established timeframes meet commitment multi task fast paced work environment high level accuracy efficiency strong integration architecture experience familiarity retail order management process experience understanding enterprise integration concept technology including esb soa based solution transactional system message oriented middleware canonical message model pattern jms continuous integration framework rest soap web service broad knowledge service client development different open source framework application performance tuning agile scrum methodology software engineering best practice experience developing low latency highly available scalable distributed system environment high volume transaction experience building middle tier service integrate various external system vendor enterprise middleware technology different standardized communication protocol experience defining system architecture design exploring technical feasibility tradeoff making data driven decision experience supporting large scale web application enterprise service software experience range year skill spring boot microservices rest api java j ee aws,3.4,,0.0,0,2,0,23,4
front end developer,sen toubro infotech limitedsernakulam,primary skill semantic html modular cs javascript cross browser quirk compatibility mobile first content driven responsive design development e flexbox cs grid progressive enhancement leveraging apis testing resolving performance concern team git workflow version control unix shell command line tool secondary skill visual user experience design javascript templating language cs preprocessors e saas advanced cs concept e cs modern javascript framework e react angularjs vuejs knowledge emerging web standard native mobile development package manager e npm yarn scrum agile software development methodology building api driven interface senior fed developer exp responsibility include understanding user need exploring user centered design specifying building testing deploying maintaining supporting code leveraging modern tool technique develop clean efficient reusable code identifying addressing design development delivery performance bottleneck actively participating code design review coaching educating advocating front end development best practice primary skill semantic html modular cs javascript cross browser quirk compatibility mobile first content driven responsive design development e flexbox cs grid progressive enhancement leveraging apis testing resolving performance concern building n ready user interface team git workflow version control scrum agile software development methodology unix shell command line tool secondary skill visual user experience design javascript templating language cs preprocessors e sas advanced cs concept e cs modern javascript framework e react angularjs vuejs knowledge emerging web standard native mobile development setting continuous delivery toolchain package manager e npm yarn scrum agile software development methodology year,3.7,,0.0,0,0,2,11,945
solution architect,larsen toubro infotech limited,job title solution architect location pune hyderabad experience job description key skill proven experience building scaled solution consideration quality attribute primary rather secondary consideration identify key system architecture component propose help team build solution unblock deployment ability interact executive level within business well technology critical success role capability influence champion new idea technical direction within organization excellent communicator ability translate strategy planned managed approach method tool operational plan globally excellent stakeholder management deliver highly effective cross functional leadership across diverse population region market globally building strong working effective stakeholder relationship engagement across team excellent leadership teamwork educate inspire motivate mentor team creating sense community amongst disparate member technical area demonstrates strong resilience tenacity highly effective influencing persuading negotiating skill accustomed managing high level ambiguity across geography market product service delivering clear decision direction experience digital broader architectural transformation applying solution experience decomposing monolithic solution method manage technical debt ability understand articulate translate customer journey technical design leveraging api micro service architecture technique applying platform solution required enable experience knowledge understanding enterprise level software development api based integration e g mulesoft participate technical design oversee technology related issue cloud native product development building micro service based architecture promoting api reuse managing technical debt across enterprise key behaviour lead people problem solving critical thinking innovation idea management maximising business performance business analysis design leading improving business system influence challenge stakeholder working dynamic environment engaging customer stakeholder colleague shape drive right working environment building managing complex relationship significant customer year,3.7,,0.0,0,0,0,23,4
storage sme,larsen toubro infotech limited,job title storage sme location mumbai chennai year experience year skill storage san da cloud detailed jd design install manage support druva insync backup subject matter expert administer develop test demonstrate storage backup skill perform activity across one team client including designing implementing maintaining backup recovery configuration management san administration provide input modification procedure documentation used problem resolution day day maintenance storage backup administration year min experience managing san storage administration enterprise grade storage array like hp netapp along experience managing enterprise grade backup environment design install configure upgrade storage array replication setup performing provisioning decommissioning host remediation lun creation deletion expansion storage path multipathing software capacity management experience working san switch zoning upgrade decommissioning handling performance issue latency iop throughput individual environment per se ensure storage data security proper access user management handle administrative task block file object storage san switch experience managing enterprise grade backup environment experience druva insync backup along archiving solution cloud storage design implement configure backup architecture replication installing software backup data experience policy creation deletion managing attribute police like backup window administration using backup console troubleshooting backup failure providing resolution issue occurring environment involve call trouble shoot p p issue related storage backup experience migration form eol hardware new platform replication configuration dr activity guide mentor l storage backup team create sop automate task monitoring provisioning sound knowledge virtualization o environment rhel window dependency storage backup environment able perform configure dc dr able perform dc dr failover failback good customer management skill experience optimizing storage backup environment worked call support scenario team lead sme good partnering innovating making thing happen year,3.7,,0.0,0,0,0,13,0
java backend developer specialist exp year,larsen toubro infotech limited,java backend developer specialist exp year work location pune hyderabad year hand experience java spring hibernate must strong programming concept strong knowledge application development using software development life cycle sdlc using various methodology like waterfall agile scrum strong experience spring framework spring mvc ioc aop spring jdbc responsible estimating coding unit testing integration testing bug fix implementation experience bootstrap compatibility object oriented design web service rest soap web service restful web service mandatory knowledge agile scrum development model certificate willing ocp java se programmer year,3.7,,0.0,0,0,0,23,4
technical engineer,arrow electronics inc,position technical engineer job description principal accountability design automation meet business requirement manages full software development lifecycle including testing implementation operates moderate supervision usually report manager software development able suggest best automation design solution sustainable coding developing documenting software specification throughout project life cycle participate key stroke document understanding also suggest better solution job complexity may vary among job within job level align one job complexity listed incumbent knowledge experience discipline may still acquiring higher level knowledge skill incumbent build knowledge organization process customer solves range straightforward problem analyzes possible solution using standard procedure moderate level guidance direction provided incumbent extensive knowledge experience discipline posse strong knowledge organization process customer solves range complex problem analyzes possible solution using standard procedure limited guidance direction provided looking good knowledge webmethods development using designer experience webmethods transaction support working knowledge edi tn trading network good spoken written communication skill english prefer year experience ability work independently arrow arrow electronics inc nyse arw award winning fortune one fortune magazine admired company arrow guide innovation forward leading technology manufacturer service provider sale usd billion arrow develops technology solution improve business daily life broad portfolio span entire technology landscape help customer create make manage forward thinking product make benefit technology accessible many people possible learn www arrow com strategic direction guiding innovation forward expressed five year way thinking tangible future bridge gap possible practical technology make happen learn http www fiveyearsout com job opportunity please visit http career arrow com u en location ka bangalore india time type full time job category information technology,3.5,,0.0,2,0,0,10,2
node j backend developer,brigosha technology private limited,node j backend developer experience year location bangalore mandatory competency b e b tech e tech computer science electronics electrical electronics communication electronics tele communication depth knowledge node j hand experience html cs ajax development experience designing object oriented javascript write well designed testable efficient code using best software development practice hand experience following node j library express j nest j adonis j meteor j hand experience database like postgresql mysql mongodb preferred skill experience frontend library like react j angular j vue j good understanding product development life cycle good understanding code versioning tool git good understanding api testing tool postman knowledge working experience microservice architecture year master technology tech e sc bachelor technology b tech b e,,,0.0,0,2,0,10,2
tech lead steering department,brigosha technology private limited,tech lead steering dept experience year location bangalore required skill job description able take responsibility productivity deliverable small team good keeping track multiple project topic able handle pressure situation proficient version control tool like ibm clearcase able understand high level requirement derive software requirement able understand design requirement software module proficient handling requirement management tool like door capable handling design tool like enterprise architect ea able prepare high level design hld low level design lld able understand asil level requirement capable performing safety analysis exposure electronic power steering eps year master technology tech e sc bachelor technology b tech b e,,,0.0,0,2,0,10,2
java backend developer,lululemon india tech hub,lululemon india tech hub hub key business strategy weve grown quickly since inception continued global growth market expansion one five goal believe strategic investment india tech hub support growth elevate athletic apparel shopping experience increase global talent pool current future technology need india tech hub help u work smarter faster across business value chain unlocking power data technology centre development work focus ai machine learning data science hub expand capability product system merchandising planning digital presence distribution logistics corporate system team india work extension global technology team project strategic priority job description role responsibility us algorithm data structure programming language programming paradigm create test operate sustainable client side server side software application service take part agile ceremony build extends software application varying cloud hybrid cloud premise environment perform engineering assignment using existing procedure designed highly available observable durable via software engineering best practice work business system analyst understand end user requirement translate pragmatic effective technical solution work closely onsite remote frontend backend operation engineer ensure deliverable well documented secure resilient contribute engineering automation management development production level system collaborates engineering team globally deliver integration project bachelor degree computer science engineering equivalent year software engineering experience strong technical hand experience support development automated testing infrastructure software engineer operation strong working experience design development restful apis using java spring boot spring cloud fluency relational database alternatively nosql database intermediate front end framework experience using react angular understanding devops well experience ci cd pipeline experience streaming platform real time data massive scale like confluent kafka experience aws service like ec ec rds etc experience docker container kubernetes exposure agile methodology ceremony industry experience retail domain plus familiarity monitoring reporting tool prometheus grafana pagerduty etc ability learn understand work quickly new emerging technology methodology solution cloud technology space experience project tool jira confluence sharepoint experience programming language like javascript typescript python asset excellent team player ability work independently part team experience helping junior developer experience range year skill java springboot aws kafka docker kubernetes,,,0.0,1,1,1,10,2
