Data Scientist (1-3 yrs),Valiance Solutions,"Noida, Uttar Pradesh",,30+ days ago,"Drawing actionable recommendations from data for senior management.Data scientists who are good with knowledge of statistics & programming in R/Python,…",https://in.indeed.com//rc/clk?jk=23563e303d6fb375&fccid=aac3cf2de368e654&vjs=3
Jr. Data Scientist,xtLytics,"Noida, Uttar Pradesh",,30+ days ago,"Use strong business acumen, as well as an ability to communicate findings and mine vast amounts of data for useful insights.",https://in.indeed.com//rc/clk?jk=1e445c06f2f3d94b&fccid=0adc2b1bc1615df3&vjs=3
Data Scientist - GoMerchant,GO-JEK,"Bengaluru, Karnataka",,30+ days ago,"As a data scientist, you will work closely with the product managers, engineers, and business users to deliver scalable data science solutions - increasing the…",https://in.indeed.com//rc/clk?jk=0fd40f26c5de027e&fccid=35c79097c1f63f3d&vjs=3
"Sr. MTS, Data Science",PayPal,"Bengaluru, Karnataka",,30+ days ago,"Lead and mentor data scientists, perform design/code reviews, work with managers and operations to ensure that models meets reliability, accuracy, reusability…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA8183p_tYglGdsI4NxNhaXv8KBPXLfAdkbqGMrvBb50AYjgUo2v9uywDqdHFHZkOTpQszxghX90IYW_k3YyNprz8vYaPZ2tcvG6ARDjeWEouyG6cq6KKujiVfCKxRZJOW4Mn0YcZTRDt3oOf8Y4leTh5dk7RGlQtTbzBgTru6sZvc7x-PLsRQ7d9eIBVAHonyzgW26ZyNQmc2l7onJf4JUpsYzXHXPNzUarnE5I3FX0KGkShPXC93wgnfLAY0UyeEnnh688YyK_HOtSa6biv7dvbpTeKOJBEwPtx_FRydQxFhPiZlYfJBwdoaVqPYtFZJt_ug54Ukdf3ng_hHiz61793HTCiyn9VqZLUAjH6RuLTc1yU732mU_ceA9ygsvDDAFSyoOCqfQhIw9VrBOi32TU&p=13&fvj=0&vjs=3
Data Scientist,PayPal,"Bengaluru, Karnataka",,30+ days ago,"Build expertise in PayPal data sources to find, manage and simplify complex data.PayPal being a data-driven company, expertise in data analytics will help you…",https://in.indeed.com//cmp/Paypal
"Data science intern-1
new",PayPal,"Chennai, Tamil Nadu",,Today,"As a core participant of the analytics team, you will work in the areas of marketing spend optimisation, product performance, business dynamics and data…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA_IHmC9FrPKpujY_t6KJ22sSU1QevpqVsnNIQbMUAaW7XSq9BT-cD4zbhzIZbBbLDH0QU7u1uttXFqCmv0STPUYKBM65WtX2oTPDif66CNmycGQAGmrYoU-ZqljEdTJBcU9BIEXixuTEDquenNt0QmuSyiQMPjF3xru7gEQUs2rFfO1kvesbWfj9XeCA9qTCV3PClmsl4W09V9KQ-hXE2n9faPAJ909YJbCYaHDMDk_DrPw6IwTL2qJ2YlOke3iK1PQQqh4zn2WVztfAGdHlRDFcytSsbUuFntHKbIQcq_9YOYEskajDY30o0GbOPeWAFB_0FXkwe5pjEjjtnnGbqQVuF40TEBJm_h-sNZ8u9Vhr8vl6xlKsDVmVaTkdiL5GORr0VQ8n2SEfA==&p=1&fvj=0&vjs=3
Data Science Manager,PayPal,"Chennai, Tamil Nadu",,20 days ago,"Experience in building a strong team of data-scientists.Have a true passion for working on big data/ML/AI and professional experience in data mining,…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA-0KNzn_JEQsEZ-xlJsBni32_DMgJra786bDAloZyyKXYmS8AgVn6x9uc4p_Zl9ts4VTzAWFrQw7MiqTghKzDdSSRchGoOCGtwwkzutA9XnWrMRfNcZQ6xyeFDbR8SQJ1q1slUfS3CaWdNQ8NAj7p-GHDU6btFBB8waELhnA40yeBetR_5Tqv-aJtDj5idJkvX6vo4o9IIMKv7iJtIl2fkJpzY9xWAoHfJRrF_5C5QAPNr6KwlGflZw9qoWJGE58udDj8QkKt86gUZstLEv88CC53fQFkmI-_n8n8TDzB-F36_Ph1D-Qp7PbUgOLjqsX8_h8yT6N51FcEOq_QN6yQnI2jcaDmLd9BcR3WCldxf2LceFA5czlhMvRG7bf8-cQBjnUgOFZ6scSQ==&p=2&fvj=0&vjs=3
Data Scientist,Lumiq,India,,30+ days ago,"You are able to scope and define data sets needed for specific use cases and identifying data gaps.You have a strong primary expertise as data scientist, with…",https://in.indeed.com//rc/clk?jk=a9f913a79566f7ea&fccid=f0e99e7fd573cd67&vjs=3
"Data Scientist
new",XPO Logistics,"Mumbai, Maharashtra",,Today,"The selected candidate will possess a combination of data science skills including data wrangling, advanced programming and statistical analysis (machine…",https://in.indeed.com//rc/clk?jk=756ab9a37887231f&fccid=518acc75d1476dc2&vjs=3
Data Scientist - Machine Learning,Blue Yonder,"Bengaluru, Karnataka",,30+ days ago,"Procuring data from platform, client and public data sources.Implementing data enrichment and cleansing routines.3+ years of Python programming experience.",https://in.indeed.com//rc/clk?jk=28ed219574b7e67e&fccid=331ee4ee7383c9eb&vjs=3
Data Scientist,Netradyne,"Bengaluru, Karnataka",,30+ days ago,"Perform data wrangling tasks such as acquiring, cleaning, structuring and enriching data.Experience with data visualization and storytelling.",https://in.indeed.com//rc/clk?jk=ae43c6cbf52036cf&fccid=aee18a3dfecde702&vjs=3
Data Science Internship,Wasserstoff Private Limited,"Gurgaon, Haryana","
₹5,000 - ₹10,000 a month",14 days ago,"Crunch major forex data and create data models 2.Must be pursuing a bachelor's or equivalent degree in computer science, computer engineering, statistics,…",https://in.indeed.com//rc/clk?jk=4abcaea8342bc13b&fccid=7215963309e173c7&vjs=3
Data Scientist,Pivotchain Solution Technologies,"Pune, Maharashtra",,30+ days ago,"RequirementsBS/MS degree in Computer science, MathsYou are experienced with data stores such as Mysql, MongoDB, Cassandra, HBase, HiveExperienced with data…",https://in.indeed.com//rc/clk?jk=24506161036b82eb&fccid=4e27fc6a79fdd46c&vjs=3
Data Scientist,TCG Digital,India,,30+ days ago,"Core responsibilities include leveraging data science to solve business cases, training other team members, and contributing to pre-sales through quick…",https://in.indeed.com//rc/clk?jk=d991b80025991098&fccid=53cfe18ce8dd5f10&vjs=3
Senior Data Scientist,PLUTO 7,"Bengaluru, Karnataka",,30+ days ago,"Work experience in building data pipelines to ingest, cleanse and transform data.Good exposure in exploratory data analysis.Good in Python/R/SAS programming.",https://in.indeed.com//company/PLUTO-7/jobs/Senior-Data-Scientist-e873cdb717e17042?fccid=ef05ccafeb295638&vjs=3
Data Scientist,Zauba Corp,"Bengaluru, Karnataka",,30+ days ago,"Design and development of robust, scalable and highly efficient data engineering solutions for structured and unstructured data.",https://in.indeed.com//rc/clk?jk=25f000ccb8f0a046&fccid=e6def446f0013465&vjs=3
Associate-Data Science,Accenture,"Mumbai, Maharashtra",,9 days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=c2e2d67eedea505e&fccid=a4e4e2eaf26690c9&vjs=3
Manager Data Science,PayPal,"Chennai, Tamil Nadu",,30+ days ago,Design and implement data-driven systems that increase sales success.Design and implement data-driven systems that increase sales success.,https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA9ymtylFHYywapF9EVGaeblt1oPCaXh-kcB7Fh1KPpkApNBxfKuo41awsY8MJA6vIViknZkOSV1PlkcGE3DwtSEUoO1UQk8Gsp-o6A_D2sjBVQi253rOkC4iy-ztjwz6TxIM6oa1v5ilYGimRrQXuem21rtxCRR0f4Ey_gjhpWhwW9e19xoPT4Bk73AqWMBIZzGKWfS4L1uT9El4YKw4teWjJFG1KH3sXnmQE-rDqfiaFnzsnF2FHZnzbBFiuNOPUh2WTQXFDHaMPbjGTHJ-hLgNmd1cNsLwVNTmBHkTXHhPH2O3AheMvOa4ZmRFKzrV02ze_WI9vS74TgUoKRBxpVR-nvJRN5G1RNMyA97xOSLETgz1LOCMqudod8fCGQBzJB6ENZ7Lsde4w==&p=13&fvj=0&vjs=3
Data Scientist,CoStrategix,"Bengaluru, Karnataka",,30+ days ago,"Strong skills in data-structures and algorithms.Communicate context, data, solution and implications to the team, senior leaders and stakeholders.",https://in.indeed.com//rc/clk?jk=710a71b8505cacec&fccid=351f799a27db078c&vjs=3
Data Scientist for Novo Nordisk Quality,Novo Nordisk,"Bengaluru, Karnataka",,30+ days ago,You should be able to Develop and maintain an IT platform to support data analysis and development and operationalization of data science solutions.,https://in.indeed.com//rc/clk?jk=dc098851d8d90359&fccid=0ee07a80a4e05d45&vjs=3
Deep Learning Intern,OXO Solutions,India,"
₹5,000 a month",30+ days ago,"Using novel ideas to gather data, curate and synthesise data.We are looking for deep learning intern with logical mind, who can handle any of the below…",https://in.indeed.com//rc/clk?jk=0ec0a2c64d746d95&fccid=72608fee1e921f8c&vjs=3
Manager - Data Scientist,Genpact,"Noida, Uttar Pradesh",,30+ days ago,"Conduct explanatory data analysis and prepare data sources to be analyzed.Also necessary is expertise in big data, data storage and retrieval, methods of…",https://in.indeed.com//rc/clk?jk=50859ac109396191&fccid=afe30394bfba1470&vjs=3
Data Scientist,Turbolab Technologies,"Kochi, Kerala",,30+ days ago,"Back-end Python Engineer who will write, test, and refactor Python code for our data analysis components.Familiar in Git and Linux.",https://in.indeed.com//rc/clk?jk=8152f7d6086f1977&fccid=32f9bc02a03a0a68&vjs=3
Data Scientist –Technology,Anlage Infotech,"Bengaluru, Karnataka",,22 days ago,"Perform exploratory data analyses, generate and test working hypotheses, prepare and analyze historical data and identify patterns.",https://in.indeed.com//rc/clk?jk=60dd8833eb98d723&fccid=072799ab08db3122&vjs=3
Intern - Machine Learning and Deep Learning,XSDF,"Chennai, Tamil Nadu","
₹96,000 - ₹1,20,000 a year",11 days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.Expected Start Date: 4/1/2021.",https://in.indeed.com//company/XS-DATA-Factory/jobs/Intern-81ce144717a59693?fccid=dd2b807a9782ddea&vjs=3
Junior Data Scientist,Soothsayer Analytics,"Hyderabad, Telangana",,30+ days ago,"Collaborate with other engineers, data scientists, and product/business people.Solve cutting edge, challenging problems working alongside a great team of world…",https://in.indeed.com//rc/clk?jk=d7fd08ecac134014&fccid=7eea1f754f48fabf&vjs=3
Data Scientist,Emerging India Group,India,,30+ days ago,We are looking for a data scientist with an experience of 3+ years in deriving insights using analytical models handling vast amounts of data available across…,https://in.indeed.com//rc/clk?jk=773fd7e66cd7c92c&fccid=5560d1412616a6f1&vjs=3
SR DATA Scientist,Larsen & Toubro Infotech Limited,India,,30+ days ago,"Python • Machine Learning and Deep Learning • Natural Language Processing • TensorFlow, PyTorch Develops and reviews complex data analytics models, algorithms,…",https://in.indeed.com//rc/clk?jk=a960e052fa919792&fccid=42bfc5a97647daf5&vjs=3
Data Scientist,PayPal,"Bengaluru, Karnataka",,30+ days ago,"Build expertise in PayPal data sources to find, manage and simplify complex data.PayPal being a data-driven company, expertise in data analytics will help you…",https://in.indeed.com//cmp/Paypal
"Data science intern-1
new",PayPal,"Chennai, Tamil Nadu",,Today,"As a core participant of the analytics team, you will work in the areas of marketing spend optimisation, product performance, business dynamics and data…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA_IHmC9FrPKpujY_t6KJ22sSU1QevpqVsnNIQbMUAaW7XSq9BT-cD4zbhzIZbBbLDH0QU7u1uttXFqCmv0STPUYKBM65WtX2oSmY-7bKb6Y9Z5kQCwCkiGG1ej5FWPPtFHZ3YvMAKZtPAYl3n-ubHeU0unXTtpmcNyHhyHh1PD1qYV5BLj6WGH8g5DGaeyYJHuieTmDaIr5ckGDcbEMiRaQndYJj2vki-48xiJ8SH4bR-k0YDztUpVAYg22k2pvtDLrAAdXZFHJMxpKsVHELCsU99yuAoqYeB9BFf9XmQ3VvxunyZF1FHG_VNTeL512FvL6T4C9A5WilOX_imUxVUuc-XF_h8pPM0XuJOpBBwMvKIam6LTUhNHlwm5V1rLslRdsUMDIfhdEew==&p=11&fvj=0&vjs=3
Lead Data Scientist,Société Générale,"Bengaluru, Karnataka",,12 days ago,"Perform high value data interpretation with quality, action-oriented results to transform business.Very strong grasp of IT concepts with a strong algorithms…",https://in.indeed.com//rc/clk?jk=8e1a371909e6c4dd&fccid=df6948c9b8da6236&vjs=3
Graduation internship:Machine Learning Techniques for Automa...,DRÄXLMAIER Group,Tamil Nadu,,8 days ago,Systèmes de faisceaux de câbles modernes et intérieurs de véhicules exclusifs: DRAEXLMAIER est synonyme d'innovations automobiles - des produits qui améliorent…,https://in.indeed.com//rc/clk?jk=0c22f68cc76336ec&fccid=c1110a0ca575452c&vjs=3
Manager- Data Science,Merkle Sokrati,"Pune, Maharashtra",,9 days ago,3+ years core data science/analytics experience.Use statistical methods to analyze data and generate useful business reports.What you’ll do at Merkle|Sokrati?,https://in.indeed.com//rc/clk?jk=fc883c21c3e94631&fccid=70853f95aa7f55a9&vjs=3
"Data Scientist (Bangalore, India)","Coresight Research, Inc.","Mangalore, Karnataka",,30+ days ago,Responsible for building up the data science team in India and training those junior data analysts.Develop a proficiency in the retrieval and manipulation of…,https://in.indeed.com//rc/clk?jk=a137a370ea474fed&fccid=59c1d8995504c6bf&vjs=3
Data Science Online Trainer,Prognoz,India,,30+ days ago,Job Id : PTPL/HR/8.1+ year experience in Data Science.Must have worked on minimum 2 Data Science Projects and must have at least 50 hours experience in online…,https://in.indeed.com//rc/clk?jk=d8c24b8bcfe362cf&fccid=e8c26330adeeb744&vjs=3
MASTER DATA SCIENTIST,Inference Labs,"Bengaluru, Karnataka",,30+ days ago,"Experience in diagnosis and prognosis of machines for early detection of signs of failure using ML techniques, using sensor data to analyze trend & patterns for…",https://in.indeed.com//rc/clk?jk=427e82752b40e0ee&fccid=07f7ca87ab21d34c&vjs=3
Data Scientist,CogniSure,"Bengaluru, Karnataka",,30+ days ago,Assess the effectiveness and accuracy of new data sources and data gathering techniques.Build custom data models and machine-learning algorithms to apply to…,https://in.indeed.com//rc/clk?jk=5017bb0e32ca18f3&fccid=ab5a867b39cf07b5&vjs=3
Data Scientist,ANI Calls India Private Limited,"Hyderabad, Telangana","
₹9,00,000 - ₹16,00,000 a year",19 days ago,BI tools for data visualization like Tableau.5 years of professional experience in a data science.Experience extracting insights from large data sets using…,https://in.indeed.com//rc/clk?jk=cf7f14f11bf2b40d&fccid=3799fa8ac2d1edf2&vjs=3
Decision Analytics Consultant,ZS Associates,"New Delhi, Delhi",,24 days ago,"Our teams work on multiple projects simultaneously, leveraging advanced data analytics and problem-solving techniques.Contribute to internal firm activities.",https://in.indeed.com//rc/clk?jk=48a832279f38db9c&fccid=f349f6e84d53b739&vjs=3
"Data Science Application Lead
new",Accenture,"Mumbai, Maharashtra",,Today,"Key Responsibilities : 1 Lead data engineering analytics, data science machine learning teams 2 Leading development of data quality governance framework…",https://in.indeed.com//rc/clk?jk=d5129f409ff8fed0&fccid=a4e4e2eaf26690c9&vjs=3
Associate Partner – CPT Data Supply Chain LT00,IBM,India,,30+ days ago,"Own the offerings and assets on key components of data supply chain, data governance & curation, data quality and master data management, data integration, data…",https://in.indeed.com//rc/clk?jk=dd070ea7b5cb1c6f&fccid=de71a49b535e21cb&vjs=3
Data Scientist,Shell,"Chennai, Tamil Nadu",,30+ days ago,Assess data availability and modeling feasibility.This policy describes the processing that may be associated with your personal data and informs you that your…,https://in.indeed.com//rc/clk?jk=37f20a29050eff98&fccid=167aa4ca2fe7d8e6&vjs=3
Data Scientist,Cubic Corporation,"Hyderabad, Telangana",,30+ days ago,"Understands and leverages data mining, machine learning, data modeling, and statistical modeling techniques.Applies strong problem solving and analytic skills…",https://in.indeed.com//rc/clk?jk=dbd49885deca0c73&fccid=21df030fae150acc&vjs=3
Lead Data Scientist,Cognizant,"Hyderabad, Telangana",,19 days ago,Business/nWorks with the business team to identify the right business objective and data required to answer the sameDesigns and executes a data collection plan…,https://in.indeed.com//rc/clk?jk=436cbe4f67dbd0be&fccid=2df6a1e69a70a1e7&vjs=3
Associate Manager - Data Science - Insights,PepsiCo,"Hyderabad, Telangana",,19 days ago,"Hands-on modeler/data scientist.Actively test data science concepts, and technologies that can be scaled across portfolio.Building new marketing mix models.",https://in.indeed.com//rc/clk?jk=8b3b0ecf60d5e173&fccid=2973259ddc967948&vjs=3
Machine Learning Engineer,Regal Rich,"Mohali, Punjab",,14 days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.No. of open positions : 3.",https://in.indeed.com//company/Regal-Rich/jobs/Machine-Learning-Engineer-63ee2fe2b428eb70?fccid=ae4a6d9b96111f45&vjs=3
Data Scientist,Akeo Software Solutions,"Jaipur, Rajasthan",,30+ days ago,Present information using data visualization techniques.Undertake preprocessing of structured and unstructured data.Minimum : 4 years Maximum : 8 years.,https://in.indeed.com//rc/clk?jk=800d3dab42a3f99e&fccid=5cefa8ba943232d2&vjs=3
